date,store_id,product_id,scenario_name,baseline_forecast_units,scenario_forecast_units,baseline_forecast_sales,scenario_forecast_sales,forecast_variance_units,forecast_variance_sales,holiday_flag,holiday_name,event_type,event_window,trading_status,closure_flag,reduced_trading_flag,disruption_flag
2026-06-05,S001,P009,Event-adjusted scenario,191,187,2101.0,2057.0,-4,-44.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S001,P010,Event-adjusted scenario,292,280,817.6,784.0,-12,-33.6,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P001,Event-adjusted scenario,551,667,1322.4,1600.8,116,278.4,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P002,Event-adjusted scenario,466,583,1491.2,1865.6,117,374.4,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P003,Event-adjusted scenario,319,379,1754.5,2084.5,60,330.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P004,Event-adjusted scenario,194,224,776.0,896.0,30,120.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P005,Event-adjusted scenario,99,121,841.5,1028.5,22,187.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P006,Event-adjusted scenario,231,319,1386.0,1914.0,88,528.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P007,Event-adjusted scenario,271,385,2032.5,2887.5,114,855.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P008,Event-adjusted scenario,279,396,1060.2,1504.8,117,444.6,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P009,Event-adjusted scenario,167,180,1837.0,1980.0,13,143.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S002,P010,Event-adjusted scenario,254,333,711.2,932.4,79,221.2,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P001,Event-adjusted scenario,441,500,1058.4,1200.0,59,141.6,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P002,Event-adjusted scenario,373,410,1193.6,1312.0,37,118.4,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P003,Event-adjusted scenario,255,300,1402.5,1650.0,45,247.5,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P004,Event-adjusted scenario,154,175,616.0,700.0,21,84.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P005,Event-adjusted scenario,79,102,671.5,867.0,23,195.5,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P006,Event-adjusted scenario,185,235,1110.0,1410.0,50,300.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P007,Event-adjusted scenario,220,347,1650.0,2602.5,127,952.5,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P008,Event-adjusted scenario,224,269,851.2,1022.2,45,171.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P009,Event-adjusted scenario,133,160,1463.0,1760.0,27,297.0,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-05,S003,P010,Event-adjusted scenario,204,247,571.2,691.6,43,120.4,1,King's Birthday Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0
2026-06-06,S001,P001,Event-adjusted scenario,656,462,1574.4,1108.8,-194,-465.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P002,Event-adjusted scenario,572,403,1830.4,1289.6,-169,-540.8,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P003,Event-adjusted scenario,379,285,2084.5,1567.5,-94,-517.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P004,Event-adjusted scenario,231,167,924.0,668.0,-64,-256.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P005,Event-adjusted scenario,122,82,1037.0,697.0,-40,-340.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P006,Event-adjusted scenario,285,246,1710.0,1476.0,-39,-234.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P007,Event-adjusted scenario,346,285,2595.0,2137.5,-61,-457.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P008,Event-adjusted scenario,343,233,1303.4,885.4,-110,-418.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P009,Event-adjusted scenario,196,128,2156.0,1408.0,-68,-748.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S001,P010,Event-adjusted scenario,303,209,848.4,585.2,-94,-263.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P001,Event-adjusted scenario,570,642,1368.0,1540.8,72,172.8,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P002,Event-adjusted scenario,498,576,1593.6,1843.2,78,249.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P003,Event-adjusted scenario,329,388,1809.5,2134.0,59,324.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P004,Event-adjusted scenario,203,227,812.0,908.0,24,96.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P005,Event-adjusted scenario,106,125,901.0,1062.5,19,161.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P006,Event-adjusted scenario,247,297,1482.0,1782.0,50,300.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P007,Event-adjusted scenario,298,405,2235.0,3037.5,107,802.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P008,Event-adjusted scenario,295,364,1121.0,1383.2,69,262.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P009,Event-adjusted scenario,172,193,1892.0,2123.0,21,231.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S002,P010,Event-adjusted scenario,264,311,739.2,870.8,47,131.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P001,Event-adjusted scenario,455,468,1092.0,1123.2,13,31.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P002,Event-adjusted scenario,398,413,1273.6,1321.6,15,48.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P003,Event-adjusted scenario,263,291,1446.5,1600.5,28,154.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P004,Event-adjusted scenario,161,185,644.0,740.0,24,96.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P005,Event-adjusted scenario,84,97,714.0,824.5,13,110.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P006,Event-adjusted scenario,198,224,1188.0,1344.0,26,156.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P007,Event-adjusted scenario,242,322,1815.0,2415.0,80,600.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P008,Event-adjusted scenario,236,236,896.8,896.8,0,0.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P009,Event-adjusted scenario,137,151,1507.0,1661.0,14,154.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-06,S003,P010,Event-adjusted scenario,212,236,593.6,660.8,24,67.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P001,Event-adjusted scenario,628,438,1507.2,1051.2,-190,-456.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P002,Event-adjusted scenario,525,382,1680.0,1222.4,-143,-457.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P003,Event-adjusted scenario,363,264,1996.5,1452.0,-99,-544.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P004,Event-adjusted scenario,215,165,860.0,660.0,-50,-200.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P005,Event-adjusted scenario,112,82,952.0,697.0,-30,-255.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P006,Event-adjusted scenario,256,210,1536.0,1260.0,-46,-276.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P007,Event-adjusted scenario,302,301,2265.0,2257.5,-1,-7.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P008,Event-adjusted scenario,327,250,1242.6,950.0,-77,-292.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P009,Event-adjusted scenario,190,138,2090.0,1518.0,-52,-572.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S001,P010,Event-adjusted scenario,283,203,792.4,568.4,-80,-224.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P001,Event-adjusted scenario,545,630,1308.0,1512.0,85,204.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P002,Event-adjusted scenario,457,533,1462.4,1705.6,76,243.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P003,Event-adjusted scenario,316,361,1738.0,1985.5,45,247.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P004,Event-adjusted scenario,189,201,756.0,804.0,12,48.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P005,Event-adjusted scenario,97,115,824.5,977.5,18,153.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P006,Event-adjusted scenario,222,239,1332.0,1434.0,17,102.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P007,Event-adjusted scenario,259,347,1942.5,2602.5,88,660.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P008,Event-adjusted scenario,281,315,1067.8,1197.0,34,129.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P009,Event-adjusted scenario,166,200,1826.0,2200.0,34,374.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S002,P010,Event-adjusted scenario,246,300,688.8,840.0,54,151.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P001,Event-adjusted scenario,435,445,1044.0,1068.0,10,24.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P002,Event-adjusted scenario,365,396,1168.0,1267.2,31,99.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P003,Event-adjusted scenario,252,263,1386.0,1446.5,11,60.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P004,Event-adjusted scenario,150,171,600.0,684.0,21,84.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P005,Event-adjusted scenario,77,87,654.5,739.5,10,85.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P006,Event-adjusted scenario,178,217,1068.0,1302.0,39,234.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P007,Event-adjusted scenario,211,244,1582.5,1830.0,33,247.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P008,Event-adjusted scenario,225,232,855.0,881.6,7,26.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P009,Event-adjusted scenario,133,130,1463.0,1430.0,-3,-33.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-07,S003,P010,Event-adjusted scenario,198,231,554.4,646.8,33,92.4,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P001,Event-adjusted scenario,595,427,1428.0,1024.8,-168,-403.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P002,Event-adjusted scenario,481,350,1539.2,1120.0,-131,-419.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P003,Event-adjusted scenario,344,246,1892.0,1353.0,-98,-539.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P004,Event-adjusted scenario,203,156,812.0,624.0,-47,-188.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P005,Event-adjusted scenario,101,82,858.5,697.0,-19,-161.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P006,Event-adjusted scenario,235,189,1410.0,1134.0,-46,-276.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P007,Event-adjusted scenario,267,234,2002.5,1755.0,-33,-247.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P008,Event-adjusted scenario,309,208,1174.2,790.4,-101,-383.8,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P009,Event-adjusted scenario,181,122,1991.0,1342.0,-59,-649.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S001,P010,Event-adjusted scenario,264,189,739.2,529.2,-75,-210.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P001,Event-adjusted scenario,516,599,1238.4,1437.6,83,199.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P002,Event-adjusted scenario,419,477,1340.8,1526.4,58,185.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P003,Event-adjusted scenario,299,338,1644.5,1859.0,39,214.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P004,Event-adjusted scenario,178,188,712.0,752.0,10,40.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P005,Event-adjusted scenario,87,100,739.5,850.0,13,110.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P006,Event-adjusted scenario,203,254,1218.0,1524.0,51,306.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P007,Event-adjusted scenario,230,273,1725.0,2047.5,43,322.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P008,Event-adjusted scenario,266,329,1010.8,1250.2,63,239.4,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P009,Event-adjusted scenario,159,172,1749.0,1892.0,13,143.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S002,P010,Event-adjusted scenario,230,292,644.0,817.6,62,173.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P001,Event-adjusted scenario,413,421,991.2,1010.4,8,19.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P002,Event-adjusted scenario,335,371,1072.0,1187.2,36,115.2,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P003,Event-adjusted scenario,239,263,1314.5,1446.5,24,132.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P004,Event-adjusted scenario,141,161,564.0,644.0,20,80.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P005,Event-adjusted scenario,69,71,586.5,603.5,2,17.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P006,Event-adjusted scenario,163,190,978.0,1140.0,27,162.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P007,Event-adjusted scenario,187,210,1402.5,1575.0,23,172.5,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P008,Event-adjusted scenario,213,216,809.4,820.8,3,11.4,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P009,Event-adjusted scenario,127,140,1397.0,1540.0,13,143.0,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-08,S003,P010,Event-adjusted scenario,185,217,518.0,607.6,32,89.6,1,King's Birthday Long Weekend,long_weekend,long_weekend,normal,0,0,0
2026-06-09,S001,P001,Event-adjusted scenario,604,571,1449.6,1370.4,-33,-79.2,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P002,Event-adjusted scenario,491,442,1571.2,1414.4,-49,-156.8,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P003,Event-adjusted scenario,349,334,1919.5,1837.0,-15,-82.5,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P004,Event-adjusted scenario,206,190,824.0,760.0,-16,-64.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P005,Event-adjusted scenario,106,87,901.0,739.5,-19,-161.5,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P006,Event-adjusted scenario,241,206,1446.0,1236.0,-35,-210.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P007,Event-adjusted scenario,276,242,2070.0,1815.0,-34,-255.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P008,Event-adjusted scenario,311,326,1181.8,1238.8,15,57.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P009,Event-adjusted scenario,184,172,2024.0,1892.0,-12,-132.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S001,P010,Event-adjusted scenario,273,224,764.4,627.2,-49,-137.2,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P001,Event-adjusted scenario,524,499,1257.6,1197.6,-25,-60.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P002,Event-adjusted scenario,428,400,1369.6,1280.0,-28,-89.6,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P003,Event-adjusted scenario,304,282,1672.0,1551.0,-22,-121.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P004,Event-adjusted scenario,181,152,724.0,608.0,-29,-116.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P005,Event-adjusted scenario,91,95,773.5,807.5,4,34.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P006,Event-adjusted scenario,209,194,1254.0,1164.0,-15,-90.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P007,Event-adjusted scenario,238,245,1785.0,1837.5,7,52.5,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P008,Event-adjusted scenario,267,236,1014.6,896.8,-31,-117.8,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P009,Event-adjusted scenario,162,138,1782.0,1518.0,-24,-264.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S002,P010,Event-adjusted scenario,237,210,663.6,588.0,-27,-75.6,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P001,Event-adjusted scenario,419,385,1005.6,924.0,-34,-81.6,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P002,Event-adjusted scenario,342,311,1094.4,995.2,-31,-99.2,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P003,Event-adjusted scenario,243,219,1336.5,1204.5,-24,-132.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P004,Event-adjusted scenario,144,132,576.0,528.0,-12,-48.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P005,Event-adjusted scenario,73,66,620.5,561.0,-7,-59.5,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P006,Event-adjusted scenario,167,141,1002.0,846.0,-26,-156.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P007,Event-adjusted scenario,193,187,1447.5,1402.5,-6,-45.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P008,Event-adjusted scenario,214,180,813.2,684.0,-34,-129.2,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P009,Event-adjusted scenario,129,115,1419.0,1265.0,-14,-154.0,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-09,S003,P010,Event-adjusted scenario,191,174,534.8,487.2,-17,-47.6,1,King's Birthday Long Weekend,long_weekend,post_long_weekend,normal,0,0,0
2026-06-10,S001,P001,Event-adjusted scenario,611,618,1466.4,1483.2,7,16.8,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P002,Event-adjusted scenario,502,501,1606.4,1603.2,-1,-3.2,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P003,Event-adjusted scenario,352,335,1936.0,1842.5,-17,-93.5,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P004,Event-adjusted scenario,209,200,836.0,800.0,-9,-36.0,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P005,Event-adjusted scenario,106,104,901.0,884.0,-2,-17.0,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P006,Event-adjusted scenario,248,220,1488.0,1320.0,-28,-168.0,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P007,Event-adjusted scenario,283,269,2122.5,2017.5,-14,-105.0,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P008,Event-adjusted scenario,313,324,1189.4,1231.2,11,41.8,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P009,Event-adjusted scenario,186,199,2046.0,2189.0,13,143.0,0,None,none,normal,normal,0,0,0
2026-06-10,S001,P010,Event-adjusted scenario,273,266,764.4,744.8,-7,-19.6,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P001,Event-adjusted scenario,530,540,1272.0,1296.0,10,24.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P002,Event-adjusted scenario,437,412,1398.4,1318.4,-25,-80.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P003,Event-adjusted scenario,305,312,1677.5,1716.0,7,38.5,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P004,Event-adjusted scenario,183,175,732.0,700.0,-8,-32.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P005,Event-adjusted scenario,92,94,782.0,799.0,2,17.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P006,Event-adjusted scenario,215,211,1290.0,1266.0,-4,-24.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P007,Event-adjusted scenario,243,265,1822.5,1987.5,22,165.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P008,Event-adjusted scenario,269,255,1022.2,969.0,-14,-53.2,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P009,Event-adjusted scenario,163,168,1793.0,1848.0,5,55.0,0,None,none,normal,normal,0,0,0
2026-06-10,S002,P010,Event-adjusted scenario,237,233,663.6,652.4,-4,-11.2,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P001,Event-adjusted scenario,424,422,1017.6,1012.8,-2,-4.8,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P002,Event-adjusted scenario,350,348,1120.0,1113.6,-2,-6.4,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P003,Event-adjusted scenario,244,237,1342.0,1303.5,-7,-38.5,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P004,Event-adjusted scenario,146,145,584.0,580.0,-1,-4.0,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P005,Event-adjusted scenario,73,73,620.5,620.5,0,0.0,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P006,Event-adjusted scenario,172,175,1032.0,1050.0,3,18.0,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P007,Event-adjusted scenario,198,199,1485.0,1492.5,1,7.5,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P008,Event-adjusted scenario,216,225,820.8,855.0,9,34.2,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P009,Event-adjusted scenario,130,136,1430.0,1496.0,6,66.0,0,None,none,normal,normal,0,0,0
2026-06-10,S003,P010,Event-adjusted scenario,191,178,534.8,498.4,-13,-36.4,0,None,none,normal,normal,0,0,0
2026-06-11,S001,P001,Event-adjusted scenario,616,629,1478.4,1509.6,13,31.2,0,None,none,normal,normal,0,0,0
2026-06-11,S001,P002,Event-adjusted scenario,507,489,1622.4,1564.8,-18,-57.6,0,None,none,normal,normal,0,0,0
2026-06-11,S001,P003,Event-adjusted scenario,352,359,1936.0,1974.5,7,38.5,0,None,none,normal,normal,0,0,0
2026-06-11,S001,P004,Event-adjusted scenario,212,220,848.0,880.0,8,32.0,0,None,none,normal,normal,0,0,0
2026-06-11,S001,P005,Event-adjusted scenario,109,96,926.5,816.0,-13,-110.5,0,None,none,normal,normal,0,0,0
2026-06-11,S001,P006,Event-adjusted scenario,249,250,1494.0,1500.0,1,6.0,0,None,none,normal,normal,0,0,0
